shipment_id,order_id,vehicle_id,scheduled_delivery,actual_delivery,delivery_cost
1407,3891,2,2023-03-18,2023-03-21,205.6845840799726
1408,1392,8,2023-03-19,2023-03-18,25.580791021383078
1409,2747,100,2023-05-02,2023-05-04,447.6986306404169
1410,3393,93,2023-03-11,2023-03-10,289.9082075550524
1411,1611,53,2023-10-06,2023-10-09,25.276861078205926
1412,2777,60,2023-09-01,2023-09-04,163.36435649329633
1413,491,13,2023-09-11,2023-09-11,76.91513160939355
1414,4613,2,2023-01-14,2023-01-16,115.9320631736115
1415,3781,12,2023-04-08,2023-04-07,330.6307630331873
1416,1407,21,2023-02-17,2023-02-16,110.05498986588842
1417,3119,73,2023-01-22,2023-01-25,241.58085847984069
1418,620,84,2023-07-19,2023-07-21,79.84217309178824
1419,983,4,2023-05-10,2023-05-11,436.36800156387807
1420,2289,96,2023-07-28,2023-07-27,499.4088704364687
1421,909,73,2023-03-27,2023-03-30,405.7941091543205
1422,561,61,2023-01-04,2023-01-06,135.84930747846283
1423,2007,53,2023-01-28,2023-01-28,414.27575491767834
1424,2471,38,2023-03-09,2023-03-09,186.66749686501993
1425,761,83,2023-07-23,2023-07-22,80.59465876026002
1426,1484,28,2023-10-28,2023-10-29,380.1111180358995
1427,1163,94,2023-12-07,2023-12-06,295.8371104529695
1428,2500,95,2023-08-17,2023-08-19,442.8179456915283
1429,3079,79,2023-01-12,2023-01-12,340.4574399403443
1430,3447,83,2023-11-17,2023-11-18,164.7450724709254
1431,1841,17,2023-08-29,2023-08-31,48.66237602574662
1432,3815,78,2023-06-03,2023-06-06,21.812156927217192
1433,1098,35,2023-06-26,2023-06-27,296.3295986102853
1434,2874,15,2023-07-15,2023-07-14,74.39248615374163
1435,871,74,2023-12-08,2023-12-07,166.63787959508954
1436,4400,75,2023-02-16,2023-02-16,404.6573659824941
1437,4428,52,2023-12-26,2023-12-27,368.9283472095329
1438,4390,53,2023-05-11,2023-05-13,282.4412728823747
1439,4209,87,2023-08-04,2023-08-04,114.8080152807265
1440,3108,8,2023-01-05,2023-01-08,267.50425913873903
1441,2556,59,2023-05-13,2023-05-12,260.47420439950156
1442,1891,57,2023-12-03,2023-12-06,488.44659629016866
1443,4625,15,2023-10-20,2023-10-19,250.44089043790248
1444,4647,17,2023-02-13,2023-02-15,157.38001250751262
1445,413,52,2023-10-20,2023-10-23,467.3120834209106
1446,1652,51,2023-11-08,2023-11-08,418.46680430111616
1447,2671,30,2023-05-23,2023-05-26,141.81760340803962
1448,3581,35,2023-08-18,2023-08-17,257.043143863104
1449,961,29,2023-10-21,2023-10-24,211.00702945958784
1450,2248,56,2023-04-06,2023-04-06,360.06379067364816
1451,80,22,2023-02-03,2023-02-03,107.65791106451564
1452,4028,88,2023-03-17,2023-03-16,186.04701230156837
1453,2694,1,2023-04-17,2023-04-17,10.969385727272604
1454,169,3,2023-10-08,2023-10-11,194.68264856820358
1455,2390,96,2024-01-01,2024-01-03,232.1841457280786
1456,4864,15,2023-11-10,2023-11-09,11.645757279674747
1457,4269,74,2023-10-18,2023-10-17,69.44585989072962
1458,976,52,2023-01-02,2023-01-01,294.02607923688765
1459,757,50,2023-10-18,2023-10-18,411.99598971901463
1460,1138,88,2023-09-11,2023-09-11,467.57121476386266
1461,4768,87,2023-09-30,2023-10-03,366.11028786985014
1462,367,50,2023-01-05,2023-01-08,399.62678685186114
1463,2760,39,2023-10-06,2023-10-05,471.9733467604161
1464,4487,55,2023-09-03,2023-09-04,200.36885857598844
1465,333,7,2023-01-12,2023-01-15,409.808467419201
1466,4830,66,2023-05-22,2023-05-22,132.03017482858445
1467,973,13,2023-05-06,2023-05-08,50.41614819682288
1468,788,67,2023-02-13,2023-02-14,55.30878986757152
1469,4950,72,2023-11-27,2023-11-28,350.2084117902634
1470,2702,65,2023-03-14,2023-03-17,481.79784859999546
1471,2532,20,2023-01-10,2023-01-10,321.60176625318354
1472,99,9,2023-07-05,2023-07-05,168.73154903719706
1473,1960,36,2023-07-31,2023-08-02,24.685950344607765
1474,2635,49,2023-10-22,2023-10-25,302.6429174295634
1475,2322,75,2023-12-27,2023-12-28,432.9827914995459
1476,3539,57,2023-03-17,2023-03-16,56.7903599790818
1477,4510,18,2023-05-17,2023-05-16,406.955522807291
1478,4417,12,2023-12-19,2023-12-22,84.58169721900487
1479,1129,84,2023-04-24,2023-04-27,228.9017960598105
1480,2368,1,2023-03-18,2023-03-20,78.96182236450568
1481,4349,45,2023-09-14,2023-09-13,253.47152336254098
1482,2661,18,2023-08-28,2023-08-28,396.9376269522602
1483,2937,82,2023-04-09,2023-04-11,162.67078823065023
1484,1821,45,2023-08-21,2023-08-20,14.12642072426549
1485,715,21,2023-11-14,2023-11-13,496.3202749049579
1486,4588,18,2023-10-10,2023-10-11,62.51960723837093
1487,952,88,2023-08-03,2023-08-02,317.8874760611191
1488,2682,45,2023-10-17,2023-10-16,150.56370076629315
1489,3257,15,2023-01-17,2023-01-16,237.67765041285284
1490,1417,29,2023-01-29,2023-01-30,218.9705663182979
1491,193,7,2023-02-13,2023-02-13,285.1632241064939
1492,4280,19,2023-08-23,2023-08-22,24.516110896827453
1493,1440,26,2023-03-07,2023-03-10,370.1539680749218
1494,3500,9,2023-06-29,2023-06-28,71.29578824631037
1495,2167,69,2023-07-11,2023-07-10,253.90166051954014
1496,3518,56,2023-06-16,2023-06-16,478.30294168963576
1497,2119,40,2023-07-15,2023-07-14,485.6160729296985
1498,2503,84,2023-04-01,2023-04-01,489.4500083886455
1499,3433,29,2023-11-21,2023-11-22,197.58148308363954
1500,207,14,2023-11-15,2023-11-14,173.11918404648404
1501,57,47,2023-09-13,2023-09-13,482.3790495740295
1502,2533,63,2023-03-18,2023-03-19,125.09043843570306
1503,4574,54,2023-02-12,2023-02-14,499.5948264808791
1504,4381,22,2023-03-25,2023-03-26,380.8625262212963
1505,1034,59,2023-12-09,2023-12-09,203.17813435197593
1506,32,66,2023-07-20,2023-07-22,354.76026301478976
1507,3174,45,2023-12-24,2023-12-26,476.82473663087893
1508,1066,36,2023-02-09,2023-02-12,440.86731788922543
1509,3349,70,2023-08-15,2023-08-18,429.56703516625987
1510,2209,80,2023-05-31,2023-06-02,238.86994635042527
1511,660,85,2023-03-23,2023-03-26,39.44386767718828
1512,1702,47,2023-01-08,2023-01-07,212.2626644204105
1513,892,66,2023-06-05,2023-06-08,287.1563999865396
1514,2469,19,2023-03-06,2023-03-06,163.47143339668406
1515,2228,27,2023-06-07,2023-06-06,160.54689530855802
1516,3435,95,2023-07-13,2023-07-16,84.65658585922712
1517,905,20,2023-02-14,2023-02-15,397.4086538123125
1518,3546,33,2023-11-06,2023-11-07,90.17720509238116
1519,2104,74,2023-03-30,2023-03-29,485.2493133830876
1520,2265,37,2023-11-26,2023-11-25,385.5433175759401
1521,829,86,2023-12-30,2024-01-02,251.59823469306477
1522,1603,70,2023-10-09,2023-10-08,270.2862440936889
1523,3798,32,2023-01-02,2023-01-04,124.415846320199
1524,1847,44,2023-12-13,2023-12-16,396.5879598325126
1525,4100,65,2023-04-02,2023-04-01,268.8351936879785
1526,2272,76,2023-08-03,2023-08-06,21.36756082330261
1527,3320,52,2023-05-13,2023-05-12,180.1851810880281
1528,806,13,2023-01-23,2023-01-23,54.64293240673056
1529,3040,40,2023-04-11,2023-04-12,50.30824879595742
1530,1528,32,2023-01-16,2023-01-15,357.03420375816376
1531,418,40,2023-11-09,2023-11-12,217.7031329427192
1532,1964,64,2023-03-14,2023-03-13,359.6296863830878
1533,4139,50,2023-01-28,2023-01-27,109.29152183194662
1534,512,90,2023-04-14,2023-04-13,301.3905055738515
1535,4512,76,2023-11-15,2023-11-18,457.08537496181964
1536,406,11,2023-02-15,2023-02-16,25.89252911355804
1537,109,27,2023-06-02,2023-06-04,408.5127794535492
1538,1972,14,2023-12-20,2023-12-22,376.29388338671396
1539,4831,60,2023-11-30,2023-12-03,213.32103075338685
1540,860,81,2023-07-18,2023-07-18,382.6742130068724
1541,2907,88,2023-11-12,2023-11-11,363.66168497942465
1542,2117,13,2023-10-25,2023-10-26,424.2464918591792
1543,3823,68,2023-06-18,2023-06-19,461.41960475309594
1544,987,10,2023-04-16,2023-04-18,176.95579707245432
1545,2767,68,2023-03-26,2023-03-25,21.090570252751064
1546,1364,72,2023-09-28,2023-09-30,266.0672573364668
1547,29,61,2023-03-12,2023-03-14,303.3847075896104
1548,461,92,2023-04-27,2023-04-29,64.85604504713243
1549,3404,14,2023-08-07,2023-08-06,280.7371570037835
1550,4195,15,2023-11-12,2023-11-14,488.21450039034244
1551,1267,17,2023-04-14,2023-04-17,440.76648072527615
1552,4818,82,2023-07-16,2023-07-17,245.74966959879472
1553,989,69,2023-04-12,2023-04-14,176.03552051168396
1554,1858,6,2023-08-18,2023-08-20,284.2325172797789
1555,869,1,2023-04-04,2023-04-05,278.0446425625155
1556,4498,47,2023-06-30,2023-07-02,434.89447575388465
1557,4101,5,2023-01-08,2023-01-08,329.1526034912292
1558,2402,25,2023-03-11,2023-03-11,439.4060912257289
1559,1526,21,2023-03-04,2023-03-06,296.6892939705044
1560,3150,78,2023-12-09,2023-12-11,280.22815609486156
1561,3735,34,2023-07-23,2023-07-25,19.762319628726203
1562,3625,88,2023-12-16,2023-12-17,42.48367804360406
1563,970,32,2023-10-23,2023-10-24,351.5209144115316
1564,1164,12,2023-06-14,2023-06-13,370.5419410509291
1565,3331,39,2023-03-16,2023-03-18,45.62281811357878
1566,3935,2,2023-04-22,2023-04-22,188.34955165346054
1567,4282,99,2023-05-13,2023-05-13,148.21395796374946
1568,1736,90,2023-12-22,2023-12-21,313.8013623931621
1569,1820,74,2023-03-12,2023-03-13,275.49636154686607
1570,2399,65,2023-02-03,2023-02-03,21.55669342731875
1571,2470,14,2023-08-06,2023-08-09,406.5907680738709
1572,612,2,2023-06-11,2023-06-11,32.95685263131894
1573,827,48,2023-02-06,2023-02-08,243.37287465222644
1574,2988,98,2024-01-01,2024-01-04,494.6892599775346
1575,2383,52,2024-01-01,2024-01-01,123.23331473168602
1576,2704,30,2023-06-08,2023-06-11,54.45045915098095
1577,26,42,2023-01-09,2023-01-08,441.4275830456353
1578,2263,64,2023-08-04,2023-08-05,386.6666306322537
1579,1274,63,2023-09-16,2023-09-19,395.7466187924018
1580,1002,41,2023-08-30,2023-08-30,280.3866694503308
1581,2630,96,2023-02-26,2023-02-26,277.5442432426655
1582,626,58,2023-09-10,2023-09-11,405.5182015020808
1583,1098,30,2023-10-31,2023-11-01,384.8876601887177
1584,4078,65,2023-02-20,2023-02-21,187.5174875349007
1585,1268,49,2023-11-24,2023-11-23,383.5893430486979
1586,4904,60,2023-03-24,2023-03-24,369.8324777770241
1587,155,20,2023-06-01,2023-06-02,223.21452425126287
1588,3030,99,2023-05-24,2023-05-26,388.85041480259764
1589,3839,19,2023-01-19,2023-01-20,41.68234911826283
1590,834,4,2023-08-24,2023-08-24,39.96160436560162
1591,4097,60,2023-03-04,2023-03-05,198.29429868384742
1592,2160,97,2023-11-30,2023-12-02,270.4637337290114
1593,1884,62,2023-12-07,2023-12-06,116.09138516988072
1594,3987,41,2023-06-07,2023-06-07,269.7373773739741
1595,1522,57,2023-06-01,2023-05-31,421.86294695615703
1596,4123,42,2023-12-28,2023-12-30,339.1422813290601
1597,3141,7,2023-03-24,2023-03-27,94.6515772703445
1598,2127,99,2023-07-21,2023-07-24,207.3850557269151
1599,1209,58,2023-04-06,2023-04-09,262.9352642492479
1600,2460,6,2023-08-18,2023-08-20,220.01928279421566
1601,1115,2,2023-08-17,2023-08-19,344.76439462131606
1602,1179,62,2023-02-04,2023-02-04,472.1087743770039
1603,1706,94,2023-10-08,2023-10-10,243.1851173535644
1604,1134,46,2023-11-06,2023-11-06,116.76517320891523
1605,4334,56,2023-09-16,2023-09-18,307.6169170851851
1606,3330,86,2023-12-22,2023-12-21,400.6922410353322
1607,4236,67,2023-07-21,2023-07-24,342.91749570176313
1608,1445,8,2023-12-22,2023-12-23,392.28432775700827
1609,1928,34,2023-01-04,2023-01-05,396.2213178906268
1610,4300,78,2023-03-16,2023-03-18,108.00725037662791
1611,3426,96,2023-02-12,2023-02-13,302.12878330304966
1612,3682,55,2023-05-12,2023-05-11,163.9925950319134
1613,2636,53,2023-08-19,2023-08-18,371.00523786327307
1614,4098,77,2023-08-26,2023-08-28,358.2331722684983
1615,2821,33,2023-03-23,2023-03-25,426.763803047817
1616,4807,91,2023-01-15,2023-01-15,417.2750479937761
1617,4317,34,2023-03-17,2023-03-17,243.65986826217446
1618,3297,96,2023-03-08,2023-03-10,367.0349320848182
1619,1477,8,2023-12-28,2023-12-28,95.9661868394132
1620,1207,62,2023-02-22,2023-02-21,383.17259651985404
1621,3808,48,2023-11-30,2023-12-02,218.70392104466384
1622,989,63,2023-02-24,2023-02-26,90.54702116572123
1623,2413,21,2023-11-12,2023-11-15,192.2549676587419
1624,2368,35,2023-10-10,2023-10-12,292.79099547263155
1625,1907,5,2023-07-11,2023-07-11,470.5985096897708
1626,3481,75,2023-01-05,2023-01-05,296.4119286065859
1627,1468,24,2023-01-16,2023-01-16,375.9699066167492
1628,4659,71,2023-01-08,2023-01-07,498.4731250245584
1629,2181,24,2023-12-14,2023-12-16,141.63243556598775
1630,635,8,2023-08-05,2023-08-08,22.383909564407553
1631,586,58,2023-08-26,2023-08-25,461.5796632011118
1632,659,52,2023-04-10,2023-04-12,444.6760365477269
1633,323,44,2023-12-17,2023-12-16,471.26752664238273
1634,2386,75,2023-04-12,2023-04-12,100.5273290164897
1635,3759,24,2023-05-10,2023-05-11,194.60020775355636
1636,1834,15,2023-08-14,2023-08-14,285.9686931709361
1637,3634,56,2023-05-04,2023-05-07,12.611393515514632
1638,1822,73,2023-01-17,2023-01-19,380.5537203365396
1639,2664,34,2023-02-01,2023-02-01,441.67843789904623
1640,4506,42,2023-02-25,2023-02-28,117.30207526459131
1641,4954,29,2023-03-07,2023-03-09,353.3500246511534
1642,4041,24,2023-10-04,2023-10-03,88.43200794201908
1643,4691,16,2023-07-18,2023-07-18,180.55022231926418
1644,392,39,2023-10-16,2023-10-18,39.15484414596058
1645,3527,92,2023-08-03,2023-08-05,203.61509745182104
1646,2713,22,2023-08-21,2023-08-21,280.9527356610851
1647,2489,46,2023-04-16,2023-04-19,249.73346687659426
1648,4804,48,2023-01-12,2023-01-14,364.1651190093127
1649,4143,70,2023-08-11,2023-08-12,409.87161927943464
1650,3430,96,2023-09-11,2023-09-12,379.23330271440597
1651,178,22,2023-01-23,2023-01-26,15.01248572694204
1652,847,73,2023-03-29,2023-04-01,32.76415699193575
1653,1526,99,2023-02-09,2023-02-10,390.548458057545
1654,2452,31,2023-11-14,2023-11-13,146.9514853278812
1655,4442,74,2023-01-18,2023-01-21,120.33357147084797
1656,1286,45,2023-04-09,2023-04-09,111.08208563121741
1657,54,22,2023-05-06,2023-05-07,42.94547162921079
1658,1262,48,2023-11-30,2023-12-01,178.58570671244286
1659,487,15,2023-11-13,2023-11-13,494.76218421344356
1660,2324,43,2023-12-16,2023-12-15,120.75779876936178
1661,3317,75,2023-09-16,2023-09-19,406.1826715210709
1662,2334,89,2023-04-17,2023-04-20,104.88411076348997
1663,2012,25,2023-03-25,2023-03-26,426.40292361886793
1664,3229,21,2023-10-31,2023-11-02,74.80872268638613
1665,4403,4,2023-06-27,2023-06-30,375.84432447556605
1666,4411,83,2023-04-29,2023-04-28,71.89954696230672
1667,2208,97,2023-05-19,2023-05-18,89.22922604571933
1668,4750,8,2023-08-16,2023-08-17,378.1648538502878
1669,3218,41,2023-11-10,2023-11-13,311.24615494616086
1670,463,16,2023-03-15,2023-03-15,483.8206193837699
1671,3289,26,2023-02-08,2023-02-10,235.29500865493046
1672,4817,48,2023-05-23,2023-05-23,42.12760049211288
1673,122,50,2023-04-04,2023-04-07,389.68824211368315
1674,2198,83,2023-02-17,2023-02-20,109.54324246813842
1675,3672,44,2023-11-15,2023-11-14,297.11886022161804
1676,1482,51,2023-08-17,2023-08-16,354.46540893799965
1677,819,62,2023-07-10,2023-07-10,364.0480909227082
1678,1050,55,2023-05-21,2023-05-23,166.0659411107073
1679,4168,81,2023-07-24,2023-07-25,197.71661788533586
1680,1163,90,2023-01-14,2023-01-17,218.6044865029164
1681,3675,99,2023-04-28,2023-04-27,12.209639398978105
1682,4859,21,2023-12-04,2023-12-07,452.16902160349525
1683,2584,18,2023-05-19,2023-05-18,103.61541354243094
1684,868,9,2023-07-01,2023-07-01,431.42932402054817
1685,2906,2,2023-06-12,2023-06-11,142.74383189412222
1686,1144,13,2023-10-25,2023-10-24,156.76121984797538
1687,405,67,2023-08-15,2023-08-17,459.48944441770794
1688,3777,82,2023-03-13,2023-03-14,238.4075043102925
1689,1040,48,2023-12-21,2023-12-22,431.3850757802518
1690,1257,12,2023-09-14,2023-09-17,125.77082914870996
1691,2084,81,2023-12-12,2023-12-13,353.2018676889518
1692,4422,15,2023-10-30,2023-10-30,370.61734731911685
1693,61,39,2023-10-05,2023-10-07,251.3927038036972
1694,3535,64,2023-11-21,2023-11-23,416.4622584845479
1695,1625,27,2023-05-01,2023-05-01,298.5667374647275
1696,4573,56,2023-07-01,2023-06-30,185.4045361845006
1697,469,22,2023-06-24,2023-06-26,361.04170691983273
1698,2375,56,2023-05-21,2023-05-20,442.8760017058626
1699,2733,82,2023-09-15,2023-09-16,370.2680351463924
1700,4346,25,2023-10-05,2023-10-05,486.603657228279
1701,2627,90,2023-08-12,2023-08-14,76.13808429405154
1702,1409,3,2023-09-18,2023-09-19,204.97030456591364
1703,1027,85,2023-10-27,2023-10-27,187.58217230081812
1704,1776,100,2023-11-23,2023-11-24,371.1857724404615
1705,657,75,2023-07-20,2023-07-20,282.1700806760918
1706,1415,24,2023-06-29,2023-06-28,379.94117410541975
1707,4369,24,2023-06-30,2023-07-02,92.3212976820554
1708,2457,58,2023-03-30,2023-04-02,211.482686046246
1709,4825,98,2023-05-09,2023-05-09,326.5983494835277
1710,743,22,2023-03-25,2023-03-25,461.8084799798445
1711,715,37,2023-10-19,2023-10-22,95.7515230854646
1712,94,2,2023-11-07,2023-11-09,203.26530675156454
1713,3633,6,2023-03-10,2023-03-12,205.2659396836228
1714,2149,44,2023-01-27,2023-01-30,187.04018824436662
1715,1591,24,2023-02-04,2023-02-06,419.61739681415077
1716,323,3,2023-04-29,2023-05-02,46.68687592783645
1717,692,74,2023-04-23,2023-04-23,191.66041421799068
1718,1645,69,2023-11-14,2023-11-14,75.88970227955154
1719,2441,60,2023-02-17,2023-02-16,475.32247692364643
1720,1821,49,2023-01-03,2023-01-02,215.73729122351384
1721,175,68,2023-03-15,2023-03-17,248.06823233475652
1722,306,42,2023-07-24,2023-07-25,206.1143057371651
1723,3425,8,2023-08-31,2023-09-02,436.45111243129935
1724,3203,37,2023-04-22,2023-04-25,359.48183037566054
1725,2900,2,2023-01-08,2023-01-11,169.52656747290408
1726,3794,23,2023-04-13,2023-04-14,217.59303289774462
1727,3643,55,2023-12-04,2023-12-04,430.1209481748669
1728,912,27,2023-04-12,2023-04-14,66.18643496998469
1729,2122,37,2023-12-31,2023-12-30,482.84882413807276
1730,2455,18,2023-04-13,2023-04-12,200.65380998695912
1731,2262,37,2023-03-01,2023-03-01,235.28568042480785
1732,3801,61,2023-12-04,2023-12-06,266.44586054523285
1733,3905,54,2023-01-17,2023-01-19,430.73999881258453
1734,1708,33,2023-11-06,2023-11-07,98.22976697684139
1735,369,36,2023-08-08,2023-08-07,241.95692010685025
1736,2787,13,2023-09-19,2023-09-22,226.27634688979893
1737,709,64,2023-11-14,2023-11-17,286.669647116251
1738,1413,39,2023-12-24,2023-12-24,30.176421495380644
1739,1382,37,2023-10-14,2023-10-14,228.19520027003958
1740,2185,99,2023-05-17,2023-05-16,386.6053942080067
1741,1379,29,2023-05-18,2023-05-19,219.91631435337175
1742,2747,26,2023-09-14,2023-09-16,290.57375248677226
1743,3676,73,2023-01-06,2023-01-06,185.87835325547877
1744,2404,99,2023-10-02,2023-10-03,375.2250655773528
1745,3101,98,2023-03-12,2023-03-14,284.1118358688934
1746,340,36,2023-12-19,2023-12-21,94.74873510711933
1747,4225,56,2023-12-28,2023-12-29,40.977445467487755
1748,100,1,2023-11-01,2023-11-02,121.2968942181863
1749,2763,81,2023-06-10,2023-06-12,373.5400741723715
1750,2195,23,2023-02-16,2023-02-18,365.79537053762596
1751,1921,42,2023-10-30,2023-11-02,17.84168734596846
1752,267,75,2023-04-23,2023-04-25,271.47895513512015
1753,2146,87,2023-08-07,2023-08-06,159.31510515121434
1754,3364,95,2023-02-18,2023-02-19,118.84320179558723
1755,4139,67,2023-05-15,2023-05-16,114.0165470834661
1756,420,51,2023-07-12,2023-07-11,275.6937809936441
1757,3698,84,2023-06-29,2023-07-01,135.63953555440696
1758,3393,60,2023-03-09,2023-03-11,379.95899770097157
1759,3311,71,2023-02-04,2023-02-05,332.96956818921836
1760,714,67,2023-07-10,2023-07-13,375.8069582162432
1761,4680,5,2023-01-31,2023-01-31,231.87761942248932
1762,1368,74,2023-02-26,2023-02-25,390.7647732149166
1763,2524,43,2023-01-21,2023-01-23,328.4079186038393
1764,4605,50,2023-01-11,2023-01-12,488.3835696856086
1765,2977,53,2023-08-08,2023-08-07,175.3558541887878
1766,300,30,2023-12-28,2023-12-28,227.6614444765034
1767,3481,76,2023-09-18,2023-09-18,113.52427373270977
1768,3247,62,2023-11-27,2023-11-29,336.2772333874201
1769,183,52,2023-08-30,2023-08-29,278.5168858407275
1770,1112,24,2023-04-04,2023-04-06,211.05318110471777
1771,3895,74,2023-11-25,2023-11-26,390.2897461490952
1772,133,99,2023-09-20,2023-09-22,258.9617716301302
1773,4154,56,2023-06-18,2023-06-18,256.166866513822
1774,2700,87,2023-11-03,2023-11-02,199.73330528033384
1775,1682,74,2023-08-01,2023-08-01,159.29316463374553
1776,1386,90,2023-09-21,2023-09-24,435.5444025652889
1777,4127,97,2023-09-04,2023-09-06,21.79449359719888
1778,2580,82,2023-06-15,2023-06-14,423.4828269382222
1779,2480,74,2023-03-12,2023-03-12,415.9335538580614
1780,3731,8,2023-05-15,2023-05-18,217.06784810757023
1781,637,70,2023-07-25,2023-07-27,24.572377946198923
1782,3202,27,2023-04-06,2023-04-05,383.6429343683033
1783,3295,98,2023-03-25,2023-03-28,466.1569538076005
1784,122,61,2023-04-09,2023-04-12,294.8636174714756
1785,4170,79,2023-02-11,2023-02-14,410.03653446502096
